,date,wavelength,cali_method,telescope,cali_start_time,cali_stop_time,start_time_period,end_time_period,lidar_path,molecular_path,LC,LC_std,r0,r1
209,2017-09-19,355,Klett_Method,far_range,2017-09-19 01:00:00,2017-09-19 01:57:30,2017-09-19 01:00:00,2017-09-19 01:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_19_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_19_Haifa_attbsc_355_molecular.nc,5610952944177.2295,4991509402.189196,5532.916015625,7027.2080078125
210,2017-09-19,355,Klett_Method,far_range,2017-09-19 02:22:30,2017-09-19 04:01:00,2017-09-19 02:30:00,2017-09-19 02:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_19_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_19_Haifa_attbsc_355_molecular.nc,6887886764835.64,4500339237.758452,4397.25390625,5891.54638671875
211,2017-09-19,355,Klett_Method,far_range,2017-09-19 02:22:30,2017-09-19 04:01:00,2017-09-19 03:00:00,2017-09-19 03:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_19_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_19_Haifa_attbsc_355_molecular.nc,6887886764835.64,4500339237.758452,4397.25390625,5891.54638671875
212,2017-09-19,355,Klett_Method,far_range,2017-09-19 02:22:30,2017-09-19 04:01:00,2017-09-19 03:30:00,2017-09-19 03:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_19_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_19_Haifa_attbsc_355_molecular.nc,6887886764835.64,4500339237.758452,4397.25390625,5891.54638671875
213,2017-09-19,355,Klett_Method,far_range,2017-09-19 04:05:00,2017-09-19 05:04:30,2017-09-19 04:30:00,2017-09-19 04:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_19_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_19_Haifa_attbsc_355_molecular.nc,6323812015176.384,5563681978.32989,4853.01318359375,5757.06005859375
214,2017-09-19,355,Klett_Method,far_range,2017-09-19 05:05:00,2017-09-19 05:59:30,2017-09-19 05:30:00,2017-09-19 05:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_19_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_19_Haifa_attbsc_355_molecular.nc,5988209365542.266,3491264142.689821,4658.75537109375,5592.68798828125
215,2017-09-19,355,Klett_Method,far_range,2017-09-19 06:00:00,2017-09-19 07:02:00,2017-09-19 06:00:00,2017-09-19 06:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_19_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_19_Haifa_attbsc_355_molecular.nc,6472566438627.414,7265817968.167535,3119.63427734375,4613.92626953125
216,2017-09-19,355,Klett_Method,far_range,2017-09-19 06:00:00,2017-09-19 07:02:00,2017-09-19 06:30:00,2017-09-19 06:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_19_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_19_Haifa_attbsc_355_molecular.nc,6472566438627.414,7265817968.167535,3119.63427734375,4613.92626953125
217,2017-09-19,355,Klett_Method,far_range,2017-09-19 07:05:30,2017-09-19 08:05:00,2017-09-19 07:30:00,2017-09-19 07:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_19_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_19_Haifa_attbsc_355_molecular.nc,6312254242110.996,6459173647.895895,3119.63427734375,4031.152587890625
218,2017-09-19,355,Klett_Method,far_range,2017-09-19 08:05:30,2017-09-19 09:05:00,2017-09-19 08:30:00,2017-09-19 08:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_19_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_19_Haifa_attbsc_355_molecular.nc,6019481901474.3,6920129854.661893,3239.177734375,4733.4697265625
219,2017-09-19,355,Klett_Method,far_range,2017-09-19 10:05:30,2017-09-19 11:30:00,2017-09-19 10:30:00,2017-09-19 10:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_19_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_19_Haifa_attbsc_355_molecular.nc,5774926514466.78,5875920992.723382,2985.148193359375,4479.43994140625
220,2017-09-19,355,Klett_Method,far_range,2017-09-19 10:05:30,2017-09-19 11:30:00,2017-09-19 11:00:00,2017-09-19 11:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_19_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_19_Haifa_attbsc_355_molecular.nc,5774926514466.78,5875920992.723382,2985.148193359375,4479.43994140625
221,2017-09-19,355,Klett_Method,far_range,2017-09-19 13:05:30,2017-09-19 14:05:00,2017-09-19 13:30:00,2017-09-19 13:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_19_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_19_Haifa_attbsc_355_molecular.nc,5886850973101.58,7822537125.259395,4195.52490234375,5301.30078125
222,2017-09-19,355,Klett_Method,far_range,2017-09-19 14:05:30,2017-09-19 15:00:00,2017-09-19 14:30:00,2017-09-19 14:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_19_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_19_Haifa_attbsc_355_molecular.nc,5537640300720.778,5734294984.114171,2820.77587890625,4315.06787109375
223,2017-09-19,355,Klett_Method,far_range,2017-09-19 15:10:00,2017-09-19 16:09:30,2017-09-19 15:30:00,2017-09-19 15:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_19_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_19_Haifa_attbsc_355_molecular.nc,5800511143258.657,8563529272.03391,5577.74462890625,7072.037109375
224,2017-09-19,355,Klett_Method,far_range,2017-09-19 17:10:00,2017-09-19 17:59:30,2017-09-19 17:30:00,2017-09-19 17:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_19_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_19_Haifa_attbsc_355_molecular.nc,5464422199519.452,5617156468.87991,5644.98779296875,6840.421875
225,2017-09-19,355,Klett_Method,far_range,2017-09-19 18:00:00,2017-09-19 18:59:30,2017-09-19 18:00:00,2017-09-19 18:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_19_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_19_Haifa_attbsc_355_molecular.nc,4874427837077.914,4329463503.870945,5077.1572265625,6571.44921875
226,2017-09-19,355,Klett_Method,far_range,2017-09-19 18:00:00,2017-09-19 18:59:30,2017-09-19 18:30:00,2017-09-19 18:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_19_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_19_Haifa_attbsc_355_molecular.nc,4874427837077.914,4329463503.870945,5077.1572265625,6571.44921875
227,2017-09-19,355,Klett_Method,far_range,2017-09-19 19:00:00,2017-09-19 19:45:30,2017-09-19 19:00:00,2017-09-19 19:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_19_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_19_Haifa_attbsc_355_molecular.nc,4931055964771.789,8403782054.564395,2402.374267578125,3896.666259765625
228,2017-09-19,355,Klett_Method,far_range,2017-09-19 21:02:00,2017-09-19 22:00:00,2017-09-19 21:30:00,2017-09-19 21:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_19_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_19_Haifa_attbsc_355_molecular.nc,4751232780610.965,5109563708.671927,3844.365966796875,5338.658203125
229,2017-09-20,355,Klett_Method,far_range,2017-09-20 00:00:00,2017-09-20 00:59:30,2017-09-20 00:00:00,2017-09-20 00:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_20_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_20_Haifa_attbsc_355_molecular.nc,4912879101380.006,3905680078.688733,4046.095458984375,5540.3876953125
230,2017-09-20,355,Klett_Method,far_range,2017-09-20 00:00:00,2017-09-20 00:59:30,2017-09-20 00:30:00,2017-09-20 00:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_20_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_20_Haifa_attbsc_355_molecular.nc,4912879101380.006,3905680078.688733,4046.095458984375,5540.3876953125
231,2017-09-20,355,Klett_Method,far_range,2017-09-20 01:00:00,2017-09-20 01:56:30,2017-09-20 01:00:00,2017-09-20 01:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_20_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_20_Haifa_attbsc_355_molecular.nc,5314374401857.373,3971952661.170098,2656.40380859375,4150.69580078125
232,2017-09-20,355,Klett_Method,far_range,2017-09-20 06:37:00,2017-09-20 07:36:30,2017-09-20 07:00:00,2017-09-20 07:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_20_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_20_Haifa_attbsc_355_molecular.nc,5391968665061.335,7809358517.378,3059.86279296875,4554.15478515625
233,2017-09-20,355,Klett_Method,far_range,2017-09-20 07:37:00,2017-09-20 08:36:30,2017-09-20 08:00:00,2017-09-20 08:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_20_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_20_Haifa_attbsc_355_molecular.nc,5486178650580.898,10491918317.064667,3963.909423828125,5077.1572265625
234,2017-09-20,355,Klett_Method,far_range,2017-09-20 08:37:00,2017-09-20 09:45:30,2017-09-20 09:00:00,2017-09-20 09:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_20_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_20_Haifa_attbsc_355_molecular.nc,5636298185329.732,4571154952.636829,2738.58984375,4173.1103515625
235,2017-09-20,355,Klett_Method,far_range,2017-09-20 09:50:00,2017-09-20 11:30:00,2017-09-20 10:00:00,2017-09-20 10:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_20_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_20_Haifa_attbsc_355_molecular.nc,4993168121777.578,2228427563.776642,3343.778076171875,4838.0703125
236,2017-09-20,355,Klett_Method,far_range,2017-09-20 09:50:00,2017-09-20 11:30:00,2017-09-20 10:30:00,2017-09-20 10:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_20_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_20_Haifa_attbsc_355_molecular.nc,4993168121777.578,2228427563.776642,3343.778076171875,4838.0703125
237,2017-09-20,355,Klett_Method,far_range,2017-09-20 09:50:00,2017-09-20 11:30:00,2017-09-20 11:00:00,2017-09-20 11:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_20_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_20_Haifa_attbsc_355_molecular.nc,4993168121777.578,2228427563.776642,3343.778076171875,4838.0703125
238,2017-09-20,355,Klett_Method,far_range,2017-09-20 14:03:30,2017-09-20 15:00:00,2017-09-20 14:30:00,2017-09-20 14:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_20_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_20_Haifa_attbsc_355_molecular.nc,5571396567680.872,5740862443.323647,3784.59423828125,5278.88623046875
239,2017-09-20,355,Klett_Method,far_range,2017-09-20 20:23:00,2017-09-20 22:00:00,2017-09-20 20:30:00,2017-09-20 20:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_20_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_20_Haifa_attbsc_355_molecular.nc,5695469850410.848,4976331079.415182,7012.26513671875,8387.013671875
240,2017-09-20,355,Klett_Method,far_range,2017-09-20 20:23:00,2017-09-20 22:00:00,2017-09-20 21:00:00,2017-09-20 21:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_20_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_20_Haifa_attbsc_355_molecular.nc,5695469850410.848,4976331079.415182,7012.26513671875,8387.013671875
241,2017-09-20,355,Klett_Method,far_range,2017-09-20 20:23:00,2017-09-20 22:00:00,2017-09-20 21:30:00,2017-09-20 21:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_20_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_20_Haifa_attbsc_355_molecular.nc,5695469850410.848,4976331079.415182,7012.26513671875,8387.013671875
242,2017-09-20,355,Klett_Method,far_range,2017-09-20 22:31:00,2017-09-20 23:59:30,2017-09-20 23:00:00,2017-09-20 23:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_20_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_20_Haifa_attbsc_355_molecular.nc,5278808142095.321,4258952979.227997,7587.56787109375,8745.64453125
243,2017-09-20,355,Klett_Method,far_range,2017-09-20 22:31:00,2017-09-20 23:59:30,2017-09-20 23:30:00,2017-09-20 23:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_20_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_20_Haifa_attbsc_355_molecular.nc,5278808142095.321,4258952979.227997,7587.56787109375,8745.64453125
244,2017-09-21,355,Klett_Method,far_range,2017-09-21 01:41:30,2017-09-21 02:41:00,2017-09-21 02:00:00,2017-09-21 02:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_21_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_21_Haifa_attbsc_355_molecular.nc,27327516720348.12,25251898243.523735,5151.87158203125,6332.3623046875
245,2017-09-21,355,Klett_Method,far_range,2017-09-21 15:10:00,2017-09-21 16:09:30,2017-09-21 15:30:00,2017-09-21 15:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_21_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_21_Haifa_attbsc_355_molecular.nc,4069486398058.729,3587745571.512019,5495.55859375,6720.87841796875
246,2017-09-21,355,Klett_Method,far_range,2017-09-21 16:10:00,2017-09-21 17:09:30,2017-09-21 16:30:00,2017-09-21 16:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_21_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_21_Haifa_attbsc_355_molecular.nc,4262787496047.159,3578782265.764093,5323.71533203125,6818.00732421875
247,2017-09-21,355,Klett_Method,far_range,2017-09-21 17:10:00,2017-09-21 17:59:30,2017-09-21 17:30:00,2017-09-21 17:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_21_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_21_Haifa_attbsc_355_molecular.nc,4949717656862.96,4350361035.694452,5973.732421875,7468.0244140625
248,2017-09-21,355,Klett_Method,far_range,2017-09-21 18:00:00,2017-09-21 18:50:30,2017-09-21 18:00:00,2017-09-21 18:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_21_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_21_Haifa_attbsc_355_molecular.nc,7610298500694.372,6801412067.353554,6295.0048828125,7176.63720703125
249,2017-09-21,355,Klett_Method,far_range,2017-09-21 19:09:30,2017-09-21 20:05:00,2017-09-21 19:30:00,2017-09-21 19:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_21_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_21_Haifa_attbsc_355_molecular.nc,8185484458515.884,7933144741.735463,5092.10009765625,6586.39208984375
250,2017-09-21,355,Klett_Method,far_range,2017-09-21 21:02:30,2017-09-21 22:00:00,2017-09-21 21:30:00,2017-09-21 21:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_21_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_21_Haifa_attbsc_355_molecular.nc,4961491791846.067,5804329177.997568,5092.10009765625,6586.39208984375
251,2017-09-21,355,Klett_Method,far_range,2017-09-21 22:10:00,2017-09-21 23:09:30,2017-09-21 22:30:00,2017-09-21 22:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_21_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_21_Haifa_attbsc_355_molecular.nc,4981164551194.956,3887841622.585715,7266.294921875,8207.69921875
252,2017-09-21,355,Klett_Method,far_range,2017-09-21 23:10:00,2017-09-21 23:59:30,2017-09-21 23:30:00,2017-09-21 23:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_21_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_21_Haifa_attbsc_355_molecular.nc,4847353075969.559,4225767763.437724,5293.82958984375,6758.23583984375
253,2017-09-22,355,Klett_Method,far_range,2017-09-22 00:36:30,2017-09-22 01:36:00,2017-09-22 01:00:00,2017-09-22 01:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_22_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_22_Haifa_attbsc_355_molecular.nc,4885230490761.972,4204304132.981748,5017.38525390625,5876.603515625
254,2017-09-22,355,Klett_Method,far_range,2017-09-22 01:36:30,2017-09-22 02:36:00,2017-09-22 02:00:00,2017-09-22 02:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_22_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_22_Haifa_attbsc_355_molecular.nc,4446576238620.414,4972232444.236818,5361.072265625,6840.421875
255,2017-09-22,355,Klett_Method,far_range,2017-09-22 02:36:30,2017-09-22 03:50:00,2017-09-22 03:00:00,2017-09-22 03:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_22_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_22_Haifa_attbsc_355_molecular.nc,6637300072735.664,4813873546.133298,5047.27099609375,6130.6328125
256,2017-09-23,355,Klett_Method,far_range,2017-09-23 13:00:00,2017-09-23 13:59:30,2017-09-23 13:00:00,2017-09-23 13:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_23_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_23_Haifa_attbsc_355_molecular.nc,6402284917298.415,6484447861.638182,4897.841796875,6384.66259765625
257,2017-09-23,355,Klett_Method,far_range,2017-09-23 13:00:00,2017-09-23 13:59:30,2017-09-23 13:30:00,2017-09-23 13:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_23_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_23_Haifa_attbsc_355_molecular.nc,6402284917298.415,6484447861.638182,4897.841796875,6384.66259765625
258,2017-09-23,355,Klett_Method,far_range,2017-09-23 14:00:00,2017-09-23 15:00:00,2017-09-23 14:00:00,2017-09-23 14:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_23_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_23_Haifa_attbsc_355_molecular.nc,6538235601873.963,7685925185.722566,5077.1572265625,6571.44921875
259,2017-09-23,355,Klett_Method,far_range,2017-09-23 14:00:00,2017-09-23 15:00:00,2017-09-23 14:30:00,2017-09-23 14:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_23_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_23_Haifa_attbsc_355_molecular.nc,6538235601873.963,7685925185.722566,5077.1572265625,6571.44921875
260,2017-09-23,355,Klett_Method,far_range,2017-09-23 15:10:00,2017-09-23 16:09:30,2017-09-23 15:30:00,2017-09-23 15:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_23_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_23_Haifa_attbsc_355_molecular.nc,6420055559664.852,6158606816.034338,5144.400390625,6638.6923828125
261,2017-09-23,355,Klett_Method,far_range,2017-09-23 16:10:00,2017-09-23 17:10:00,2017-09-23 16:30:00,2017-09-23 16:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_23_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_23_Haifa_attbsc_355_molecular.nc,6514606156111.933,4796712945.782515,5234.0576171875,6728.349609375
262,2017-09-23,355,Klett_Method,far_range,2017-09-23 17:11:00,2017-09-23 17:59:30,2017-09-23 17:30:00,2017-09-23 17:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_23_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_23_Haifa_attbsc_355_molecular.nc,6550822096613.913,8641446235.057554,6578.92041015625,7400.78125
263,2017-09-23,355,Klett_Method,far_range,2017-09-23 18:00:00,2017-09-23 18:59:30,2017-09-23 18:00:00,2017-09-23 18:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_23_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_23_Haifa_attbsc_355_molecular.nc,6610982495220.778,7922869428.420463,5301.30078125,6795.5927734375
264,2017-09-23,355,Klett_Method,far_range,2017-09-23 18:00:00,2017-09-23 18:59:30,2017-09-23 18:30:00,2017-09-23 18:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_23_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_23_Haifa_attbsc_355_molecular.nc,6610982495220.778,7922869428.420463,5301.30078125,6795.5927734375
265,2017-09-23,355,Klett_Method,far_range,2017-09-23 19:00:00,2017-09-23 19:48:30,2017-09-23 19:00:00,2017-09-23 19:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_23_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_23_Haifa_attbsc_355_molecular.nc,6713245249089.157,6887033271.323659,6563.9775390625,7557.681640625
266,2017-09-23,355,Klett_Method,far_range,2017-09-23 19:55:30,2017-09-23 20:55:00,2017-09-23 20:00:00,2017-09-23 20:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_23_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_23_Haifa_attbsc_355_molecular.nc,6633537309835.875,6989501976.153296,6407.0771484375,7901.369140625
267,2017-09-23,355,Klett_Method,far_range,2017-09-23 20:55:30,2017-09-23 21:46:30,2017-09-23 21:00:00,2017-09-23 21:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_23_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_23_Haifa_attbsc_355_molecular.nc,6629998838962.44,6462690464.028797,4711.0556640625,5562.8017578125
268,2017-09-23,355,Klett_Method,far_range,2017-09-23 22:10:00,2017-09-23 23:50:00,2017-09-23 22:30:00,2017-09-23 22:59:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_23_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_23_Haifa_attbsc_355_molecular.nc,6540891831030.606,5877115525.784467,8842.7734375,9948.548828125
269,2017-09-23,355,Klett_Method,far_range,2017-09-23 22:10:00,2017-09-23 23:50:00,2017-09-23 23:00:00,2017-09-23 23:29:30,H:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_23_Haifa_range_corr_355_lidar.nc,H:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_23_Haifa_attbsc_355_molecular.nc,6540891831030.606,5877115525.784467,8842.7734375,9948.548828125
