,date,wavelength,cali_method,telescope,cali_start_time,cali_stop_time,start_time_period,end_time_period,lidar_path,molecular_path,LC,LC_std,r0,r1,dr
196,9/18/2017,355,Klett_Method,far_range,9/18/2017 15:10,9/18/2017 16:09,9/18/2017 15:30,9/18/2017 15:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_18_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_18_Haifa_attbsc_355_molecular.nc,5373.929117,3.707542523,6.160518555,6.862835938,0.702317383
197,9/18/2017,355,Klett_Method,far_range,9/18/2017 16:10,9/18/2017 17:09,9/18/2017 16:30,9/18/2017 16:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_18_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_18_Haifa_attbsc_355_molecular.nc,5234.18544,3.62419139,4.344954102,5.839246094,1.494291992
198,9/18/2017,355,Klett_Method,far_range,9/18/2017 17:10,9/18/2017 17:59,9/18/2017 17:30,9/18/2017 17:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_18_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_18_Haifa_attbsc_355_molecular.nc,5272.80052,4.409690866,5.615102051,7.109394043,1.494291992
199,9/18/2017,355,Klett_Method,far_range,9/18/2017 19:00,9/18/2017 19:59,9/18/2017 19:00,9/18/2017 19:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_18_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_18_Haifa_attbsc_355_molecular.nc,4983.395812,3.785375201,6.197875977,7.692167969,1.494291992
200,9/18/2017,355,Klett_Method,far_range,9/18/2017 19:00,9/18/2017 19:59,9/18/2017 19:30,9/18/2017 19:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_18_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_18_Haifa_attbsc_355_molecular.nc,4983.395812,3.785375201,6.197875977,7.692167969,1.494291992
201,9/18/2017,355,Klett_Method,far_range,9/18/2017 20:00,9/18/2017 20:59,9/18/2017 20:00,9/18/2017 20:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_18_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_18_Haifa_attbsc_355_molecular.nc,4504.758631,3.934297224,7.923783203,8.969788086,1.046004883
202,9/18/2017,355,Klett_Method,far_range,9/18/2017 20:00,9/18/2017 20:59,9/18/2017 20:30,9/18/2017 20:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_18_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_18_Haifa_attbsc_355_molecular.nc,4504.758631,3.934297224,7.923783203,8.969788086,1.046004883
203,9/18/2017,355,Klett_Method,far_range,9/18/2017 21:00,9/18/2017 22:00,9/18/2017 21:00,9/18/2017 21:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_18_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_18_Haifa_attbsc_355_molecular.nc,4809.625174,2.76551345,7.677225098,8.910016602,1.232791504
204,9/18/2017,355,Klett_Method,far_range,9/18/2017 21:00,9/18/2017 22:00,9/18/2017 21:30,9/18/2017 21:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_18_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_18_Haifa_attbsc_355_molecular.nc,4809.625174,2.76551345,7.677225098,8.910016602,1.232791504
205,9/18/2017,355,Klett_Method,far_range,9/18/2017 22:10,9/18/2017 23:09,9/18/2017 22:30,9/18/2017 22:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_18_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_18_Haifa_attbsc_355_molecular.nc,4717.281741,3.474838753,4.374839844,5.869131836,1.494291992
206,9/18/2017,355,Klett_Method,far_range,9/18/2017 23:10,9/18/2017 23:59,9/18/2017 23:30,9/18/2017 23:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_18_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_18_Haifa_attbsc_355_molecular.nc,4760.978261,4.287304614,5.973732422,7.468024414,1.494291992
207,9/19/2017,355,Klett_Method,far_range,9/19/2017 0:00,9/19/2017 0:59,9/19/2017 0:00,9/19/2017 0:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_19_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_19_Haifa_attbsc_355_molecular.nc,4793.922067,4.425580855,4.270239258,5.76453125,1.494291992
208,9/19/2017,355,Klett_Method,far_range,9/19/2017 0:00,9/19/2017 0:59,9/19/2017 0:30,9/19/2017 0:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_19_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_19_Haifa_attbsc_355_molecular.nc,4793.922067,4.425580855,4.270239258,5.76453125,1.494291992
209,9/19/2017,355,Klett_Method,far_range,9/19/2017 1:00,9/19/2017 1:57,9/19/2017 1:00,9/19/2017 1:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_19_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_19_Haifa_attbsc_355_molecular.nc,5610.952944,4.991509402,5.532916016,7.027208008,1.494291992
210,9/19/2017,355,Klett_Method,far_range,9/19/2017 2:22,9/19/2017 4:01,9/19/2017 2:30,9/19/2017 2:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_19_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_19_Haifa_attbsc_355_molecular.nc,6887.886765,4.500339238,4.397253906,5.891546387,1.49429248
211,9/19/2017,355,Klett_Method,far_range,9/19/2017 2:22,9/19/2017 4:01,9/19/2017 3:00,9/19/2017 3:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_19_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_19_Haifa_attbsc_355_molecular.nc,6887.886765,4.500339238,4.397253906,5.891546387,1.49429248
212,9/19/2017,355,Klett_Method,far_range,9/19/2017 2:22,9/19/2017 4:01,9/19/2017 3:30,9/19/2017 3:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_19_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_19_Haifa_attbsc_355_molecular.nc,6887.886765,4.500339238,4.397253906,5.891546387,1.49429248
213,9/19/2017,355,Klett_Method,far_range,9/19/2017 4:05,9/19/2017 5:04,9/19/2017 4:30,9/19/2017 4:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_19_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_19_Haifa_attbsc_355_molecular.nc,6323.812015,5.563681978,4.853013184,5.757060059,0.904046875
214,9/19/2017,355,Klett_Method,far_range,9/19/2017 5:05,9/19/2017 5:59,9/19/2017 5:30,9/19/2017 5:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_19_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_19_Haifa_attbsc_355_molecular.nc,5988.209366,3.491264143,4.658755371,5.592687988,0.933932617
215,9/19/2017,355,Klett_Method,far_range,9/19/2017 6:00,9/19/2017 7:02,9/19/2017 6:00,9/19/2017 6:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_19_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_19_Haifa_attbsc_355_molecular.nc,6472.566439,7.265817968,3.119634277,4.61392627,1.494291992
216,9/19/2017,355,Klett_Method,far_range,9/19/2017 6:00,9/19/2017 7:02,9/19/2017 6:30,9/19/2017 6:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_19_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_19_Haifa_attbsc_355_molecular.nc,6472.566439,7.265817968,3.119634277,4.61392627,1.494291992
217,9/19/2017,355,Klett_Method,far_range,9/19/2017 7:05,9/19/2017 8:05,9/19/2017 7:30,9/19/2017 7:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_19_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_19_Haifa_attbsc_355_molecular.nc,6312.254242,6.459173648,3.119634277,4.031152588,0.911518311
218,9/19/2017,355,Klett_Method,far_range,9/19/2017 8:05,9/19/2017 9:05,9/19/2017 8:30,9/19/2017 8:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_19_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_19_Haifa_attbsc_355_molecular.nc,6019.481901,6.920129855,3.239177734,4.733469727,1.494291992
219,9/19/2017,355,Klett_Method,far_range,9/19/2017 10:05,9/19/2017 11:30,9/19/2017 10:30,9/19/2017 10:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_19_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_19_Haifa_attbsc_355_molecular.nc,5774.926514,5.875920993,2.985148193,4.479439941,1.494291748
220,9/19/2017,355,Klett_Method,far_range,9/19/2017 10:05,9/19/2017 11:30,9/19/2017 11:00,9/19/2017 11:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_19_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_19_Haifa_attbsc_355_molecular.nc,5774.926514,5.875920993,2.985148193,4.479439941,1.494291748
221,9/19/2017,355,Klett_Method,far_range,9/19/2017 13:05,9/19/2017 14:05,9/19/2017 13:30,9/19/2017 13:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_19_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_19_Haifa_attbsc_355_molecular.nc,5886.850973,7.822537125,4.195524902,5.301300781,1.105775879
222,9/19/2017,355,Klett_Method,far_range,9/19/2017 14:05,9/19/2017 15:00,9/19/2017 14:30,9/19/2017 14:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_19_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_19_Haifa_attbsc_355_molecular.nc,5537.640301,5.734294984,2.820775879,4.315067871,1.494291992
223,9/19/2017,355,Klett_Method,far_range,9/19/2017 15:10,9/19/2017 16:09,9/19/2017 15:30,9/19/2017 15:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_19_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_19_Haifa_attbsc_355_molecular.nc,5800.511143,8.563529272,5.577744629,7.072037109,1.49429248
224,9/19/2017,355,Klett_Method,far_range,9/19/2017 17:10,9/19/2017 17:59,9/19/2017 17:30,9/19/2017 17:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_19_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_19_Haifa_attbsc_355_molecular.nc,5464.4222,5.617156469,5.644987793,6.840421875,1.195434082
225,9/19/2017,355,Klett_Method,far_range,9/19/2017 18:00,9/19/2017 18:59,9/19/2017 18:00,9/19/2017 18:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_19_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_19_Haifa_attbsc_355_molecular.nc,4874.427837,4.329463504,5.077157227,6.571449219,1.494291992
226,9/19/2017,355,Klett_Method,far_range,9/19/2017 18:00,9/19/2017 18:59,9/19/2017 18:30,9/19/2017 18:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_19_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_19_Haifa_attbsc_355_molecular.nc,4874.427837,4.329463504,5.077157227,6.571449219,1.494291992
227,9/19/2017,355,Klett_Method,far_range,9/19/2017 19:00,9/19/2017 19:45,9/19/2017 19:00,9/19/2017 19:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_19_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_19_Haifa_attbsc_355_molecular.nc,4931.055965,8.403782055,2.402374268,3.89666626,1.494291992
228,9/19/2017,355,Klett_Method,far_range,9/19/2017 21:02,9/19/2017 22:00,9/19/2017 21:30,9/19/2017 21:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_19_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_19_Haifa_attbsc_355_molecular.nc,4751.232781,5.109563709,3.844365967,5.338658203,1.494292236
229,9/20/2017,355,Klett_Method,far_range,9/20/2017 0:00,9/20/2017 0:59,9/20/2017 0:00,9/20/2017 0:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_20_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_20_Haifa_attbsc_355_molecular.nc,4912.879101,3.905680079,4.046095459,5.540387695,1.494292236
230,9/20/2017,355,Klett_Method,far_range,9/20/2017 0:00,9/20/2017 0:59,9/20/2017 0:30,9/20/2017 0:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_20_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_20_Haifa_attbsc_355_molecular.nc,4912.879101,3.905680079,4.046095459,5.540387695,1.494292236
231,9/20/2017,355,Klett_Method,far_range,9/20/2017 1:00,9/20/2017 1:56,9/20/2017 1:00,9/20/2017 1:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_20_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_20_Haifa_attbsc_355_molecular.nc,5314.374402,3.971952661,2.656403809,4.150695801,1.494291992
232,9/20/2017,355,Klett_Method,far_range,9/20/2017 6:37,9/20/2017 7:36,9/20/2017 7:00,9/20/2017 7:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_20_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_20_Haifa_attbsc_355_molecular.nc,5391.968665,7.809358517,3.059862793,4.554154785,1.494291992
233,9/20/2017,355,Klett_Method,far_range,9/20/2017 7:37,9/20/2017 8:36,9/20/2017 8:00,9/20/2017 8:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_20_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_20_Haifa_attbsc_355_molecular.nc,5486.178651,10.49191832,3.963909424,5.077157227,1.113247803
234,9/20/2017,355,Klett_Method,far_range,9/20/2017 8:37,9/20/2017 9:45,9/20/2017 9:00,9/20/2017 9:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_20_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_20_Haifa_attbsc_355_molecular.nc,5636.298185,4.571154953,2.738589844,4.173110352,1.434520508
235,9/20/2017,355,Klett_Method,far_range,9/20/2017 9:50,9/20/2017 11:30,9/20/2017 10:00,9/20/2017 10:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_20_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_20_Haifa_attbsc_355_molecular.nc,4993.168122,2.228427564,3.343778076,4.838070313,1.494292236
236,9/20/2017,355,Klett_Method,far_range,9/20/2017 9:50,9/20/2017 11:30,9/20/2017 10:30,9/20/2017 10:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_20_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_20_Haifa_attbsc_355_molecular.nc,4993.168122,2.228427564,3.343778076,4.838070313,1.494292236
237,9/20/2017,355,Klett_Method,far_range,9/20/2017 9:50,9/20/2017 11:30,9/20/2017 11:00,9/20/2017 11:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_20_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_20_Haifa_attbsc_355_molecular.nc,4993.168122,2.228427564,3.343778076,4.838070313,1.494292236
238,9/20/2017,355,Klett_Method,far_range,9/20/2017 14:03,9/20/2017 15:00,9/20/2017 14:30,9/20/2017 14:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_20_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_20_Haifa_attbsc_355_molecular.nc,5571.396568,5.740862443,3.784594238,5.27888623,1.494291992
239,9/20/2017,355,Klett_Method,far_range,9/20/2017 20:23,9/20/2017 22:00,9/20/2017 20:30,9/20/2017 20:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_20_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_20_Haifa_attbsc_355_molecular.nc,5695.46985,4.976331079,7.012265137,8.387013672,1.374748535
240,9/20/2017,355,Klett_Method,far_range,9/20/2017 20:23,9/20/2017 22:00,9/20/2017 21:00,9/20/2017 21:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_20_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_20_Haifa_attbsc_355_molecular.nc,5695.46985,4.976331079,7.012265137,8.387013672,1.374748535
241,9/20/2017,355,Klett_Method,far_range,9/20/2017 20:23,9/20/2017 22:00,9/20/2017 21:30,9/20/2017 21:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_20_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_20_Haifa_attbsc_355_molecular.nc,5695.46985,4.976331079,7.012265137,8.387013672,1.374748535
242,9/20/2017,355,Klett_Method,far_range,9/20/2017 22:31,9/20/2017 23:59,9/20/2017 23:00,9/20/2017 23:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_20_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_20_Haifa_attbsc_355_molecular.nc,5278.808142,4.258952979,7.587567871,8.745644531,1.15807666
243,9/20/2017,355,Klett_Method,far_range,9/20/2017 22:31,9/20/2017 23:59,9/20/2017 23:30,9/20/2017 23:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_20_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_20_Haifa_attbsc_355_molecular.nc,5278.808142,4.258952979,7.587567871,8.745644531,1.15807666
244,9/21/2017,355,Klett_Method,far_range,9/21/2017 1:41,9/21/2017 2:41,9/21/2017 2:00,9/21/2017 2:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_21_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_21_Haifa_attbsc_355_molecular.nc,27327.51672,25.25189824,5.151871582,6.332362305,1.180490723
245,9/21/2017,355,Klett_Method,far_range,9/21/2017 15:10,9/21/2017 16:09,9/21/2017 15:30,9/21/2017 15:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_21_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_21_Haifa_attbsc_355_molecular.nc,4069.486398,3.587745572,5.495558594,6.720878418,1.225319824
246,9/21/2017,355,Klett_Method,far_range,9/21/2017 16:10,9/21/2017 17:09,9/21/2017 16:30,9/21/2017 16:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_21_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_21_Haifa_attbsc_355_molecular.nc,4262.787496,3.578782266,5.323715332,6.818007324,1.494291992
247,9/21/2017,355,Klett_Method,far_range,9/21/2017 17:10,9/21/2017 17:59,9/21/2017 17:30,9/21/2017 17:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_21_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_21_Haifa_attbsc_355_molecular.nc,4949.717657,4.350361036,5.973732422,7.468024414,1.494291992
248,9/21/2017,355,Klett_Method,far_range,9/21/2017 18:00,9/21/2017 18:50,9/21/2017 18:00,9/21/2017 18:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_21_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_21_Haifa_attbsc_355_molecular.nc,7610.298501,6.801412067,6.295004883,7.176637207,0.881632324
249,9/21/2017,355,Klett_Method,far_range,9/21/2017 19:09,9/21/2017 20:05,9/21/2017 19:30,9/21/2017 19:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_21_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_21_Haifa_attbsc_355_molecular.nc,8185.484459,7.933144742,5.092100098,6.58639209,1.494291992
250,9/21/2017,355,Klett_Method,far_range,9/21/2017 21:02,9/21/2017 22:00,9/21/2017 21:30,9/21/2017 21:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_21_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_21_Haifa_attbsc_355_molecular.nc,4961.491792,5.804329178,5.092100098,6.58639209,1.494291992
251,9/21/2017,355,Klett_Method,far_range,9/21/2017 22:10,9/21/2017 23:09,9/21/2017 22:30,9/21/2017 22:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_21_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_21_Haifa_attbsc_355_molecular.nc,4981.164551,3.887841623,7.266294922,8.207699219,0.941404297
252,9/21/2017,355,Klett_Method,far_range,9/21/2017 23:10,9/21/2017 23:59,9/21/2017 23:30,9/21/2017 23:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_21_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_21_Haifa_attbsc_355_molecular.nc,4847.353076,4.225767763,5.29382959,6.75823584,1.46440625
253,9/22/2017,355,Klett_Method,far_range,9/22/2017 0:36,9/22/2017 1:36,9/22/2017 1:00,9/22/2017 1:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_22_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_22_Haifa_attbsc_355_molecular.nc,4885.230491,4.204304133,5.017385254,5.876603516,0.859218262
254,9/22/2017,355,Klett_Method,far_range,9/22/2017 1:36,9/22/2017 2:36,9/22/2017 2:00,9/22/2017 2:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_22_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_22_Haifa_attbsc_355_molecular.nc,4446.576239,4.972232444,5.361072266,6.840421875,1.479349609
255,9/22/2017,355,Klett_Method,far_range,9/22/2017 2:36,9/22/2017 3:50,9/22/2017 3:00,9/22/2017 3:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_22_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_22_Haifa_attbsc_355_molecular.nc,6637.300073,4.813873546,5.047270996,6.130632813,1.083361816
256,9/23/2017,355,Klett_Method,far_range,9/23/2017 13:00,9/23/2017 13:59,9/23/2017 13:00,9/23/2017 13:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_23_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_23_Haifa_attbsc_355_molecular.nc,6402.284917,6.484447862,4.897841797,6.384662598,1.486820801
257,9/23/2017,355,Klett_Method,far_range,9/23/2017 13:00,9/23/2017 13:59,9/23/2017 13:30,9/23/2017 13:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_23_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_23_Haifa_attbsc_355_molecular.nc,6402.284917,6.484447862,4.897841797,6.384662598,1.486820801
258,9/23/2017,355,Klett_Method,far_range,9/23/2017 14:00,9/23/2017 15:00,9/23/2017 14:00,9/23/2017 14:29,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_23_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_23_Haifa_attbsc_355_molecular.nc,6538.235602,7.685925186,5.077157227,6.571449219,1.494291992
259,9/23/2017,355,Klett_Method,far_range,9/23/2017 14:00,9/23/2017 15:00,9/23/2017 14:30,9/23/2017 14:59,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_23_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_23_Haifa_attbsc_355_molecular.nc,6538.235602,7.685925186,5.077157227,6.571449219,1.494291992
