date,wavelength,cali_method,telescope,cali_start_time,cali_stop_time,start_time_period,end_time_period,profile_path,lidar_path,molecular_path,LC,LC_std,r0,r1,dr,bin_r0,bin_r1
2017-09-13,355,Klett_Method,far_range,2017-09-13 13:46:00,2017-09-13 14:44:30,2017-09-13 13:46:00,2017-09-13 14:15:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\13\2017_09_13_Wed_TROPOS_12_00_01_1346_1444_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_13_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_13_Haifa_attbsc_355_molecular.nc,5823.838273515727,4.777830270705949,5.837630859375,6.853749511718751,1.01611865234375,740,876
2017-09-13,355,Klett_Method,far_range,2017-09-13 16:07:00,2017-09-13 17:02:00,2017-09-13 16:07:00,2017-09-13 16:36:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\13\2017_09_13_Wed_TROPOS_12_00_01_1607_1702_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_13_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_13_Haifa_attbsc_355_molecular.nc,5936.014096004136,3.221224486543189,6.958349609375,8.452641601562501,1.4942919921875,890,1090
2017-09-13,355,Klett_Method,far_range,2017-09-13 17:03:00,2017-09-13 17:59:30,2017-09-13 17:03:00,2017-09-13 17:32:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\13\2017_09_13_Wed_TROPOS_12_00_01_1703_1759_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_13_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_13_Haifa_attbsc_355_molecular.nc,6020.686925570953,3.8452056397100334,5.72555859375,6.9882358398437505,1.26267724609375,725,894
2017-09-13,355,Klett_Method,far_range,2017-09-13 22:53:30,2017-09-13 23:47:00,2017-09-13 22:53:30,2017-09-13 23:23:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\13\2017_09_13_Wed_TROPOS_18_00_01_2253_2347_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_13_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_13_Haifa_attbsc_355_molecular.nc,3368.1881312631444,2.259522451793586,5.97958837890625,7.4365234375,1.45693505859375,759,954
2017-09-15,355,Klett_Method,far_range,2017-09-15 12:00:00,2017-09-15 12:59:30,2017-09-15 12:00:00,2017-09-15 12:29:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\15\2017_09_15_Fri_TROPOS_12_00_01_1200_1259_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_15_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_15_Haifa_attbsc_355_molecular.nc,5867.212184929896,7.733257193000306,3.4990634765625,4.3283955078125,0.82933203125,427,538
2017-09-15,355,Klett_Method,far_range,2017-09-15 12:00:00,2017-09-15 12:59:30,2017-09-15 12:29:30,2017-09-15 12:59:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\15\2017_09_15_Fri_TROPOS_12_00_01_1200_1259_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_15_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_15_Haifa_attbsc_355_molecular.nc,5867.212184929896,7.733257193000306,3.4990634765625,4.3283955078125,0.82933203125,427,538
2017-09-15,355,Klett_Method,far_range,2017-09-15 13:00:00,2017-09-15 13:59:30,2017-09-15 13:00:00,2017-09-15 13:29:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\15\2017_09_15_Fri_TROPOS_12_00_01_1300_1359_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_15_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_15_Haifa_attbsc_355_molecular.nc,5973.545937769752,4.88966077524407,4.62725390625,6.12154638671875,1.49429248046875,578,778
2017-09-15,355,Klett_Method,far_range,2017-09-15 13:00:00,2017-09-15 13:59:30,2017-09-15 13:29:30,2017-09-15 13:59:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\15\2017_09_15_Fri_TROPOS_12_00_01_1300_1359_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_15_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_15_Haifa_attbsc_355_molecular.nc,5973.545937769752,4.88966077524407,4.62725390625,6.12154638671875,1.49429248046875,578,778
2017-09-15,355,Klett_Method,far_range,2017-09-15 14:00:00,2017-09-15 14:54:30,2017-09-15 14:00:00,2017-09-15 14:29:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\15\2017_09_15_Fri_TROPOS_12_00_01_1400_1454_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_15_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_15_Haifa_attbsc_355_molecular.nc,5859.468989016889,6.661496913673589,4.94852685546875,5.6732587890625,0.72473193359375,621,718
2017-09-16,355,Klett_Method,far_range,2017-09-16 18:00:00,2017-09-16 18:59:30,2017-09-16 18:00:00,2017-09-16 18:29:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\16\2017_09_16_Sat_TROPOS_18_00_01_1800_1859_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_16_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_16_Haifa_attbsc_355_molecular.nc,6683.334768723698,7.535918194684705,6.7566201171875,7.7802104492187505,1.02359033203125,863,1000
2017-09-16,355,Klett_Method,far_range,2017-09-16 18:00:00,2017-09-16 18:59:30,2017-09-16 18:29:30,2017-09-16 18:59:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\16\2017_09_16_Sat_TROPOS_18_00_01_1800_1859_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_16_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_16_Haifa_attbsc_355_molecular.nc,6683.334768723698,7.535918194684705,6.7566201171875,7.7802104492187505,1.02359033203125,863,1000
2017-09-16,355,Klett_Method,far_range,2017-09-16 19:00:00,2017-09-16 19:59:30,2017-09-16 19:00:00,2017-09-16 19:29:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\16\2017_09_16_Sat_TROPOS_18_00_01_1900_1959_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_16_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_16_Haifa_attbsc_355_molecular.nc,5786.038822784023,4.014594027574805,3.9025224609375,5.396814453125,1.4942919921875,481,681
2017-09-16,355,Klett_Method,far_range,2017-09-16 19:00:00,2017-09-16 19:59:30,2017-09-16 19:29:30,2017-09-16 19:59:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\16\2017_09_16_Sat_TROPOS_18_00_01_1900_1959_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_16_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_16_Haifa_attbsc_355_molecular.nc,5786.038822784023,4.014594027574805,3.9025224609375,5.396814453125,1.4942919921875,481,681
2017-09-16,355,Klett_Method,far_range,2017-09-16 20:00:00,2017-09-16 20:59:30,2017-09-16 20:00:00,2017-09-16 20:29:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\16\2017_09_16_Sat_TROPOS_18_00_01_2000_2059_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_16_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_16_Haifa_attbsc_355_molecular.nc,6284.517282579115,9.171585436273725,4.91864111328125,6.41293310546875,1.4942919921875,617,817
2017-09-16,355,Klett_Method,far_range,2017-09-16 20:00:00,2017-09-16 20:59:30,2017-09-16 20:29:30,2017-09-16 20:59:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\16\2017_09_16_Sat_TROPOS_18_00_01_2000_2059_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_16_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_16_Haifa_attbsc_355_molecular.nc,6284.517282579115,9.171585436273725,4.91864111328125,6.41293310546875,1.4942919921875,617,817
2017-09-16,355,Klett_Method,far_range,2017-09-16 21:00:00,2017-09-16 22:00:00,2017-09-16 21:00:00,2017-09-16 21:29:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\16\2017_09_16_Sat_TROPOS_18_00_01_2100_2200_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_16_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_16_Haifa_attbsc_355_molecular.nc,6967.444903947805,8.767878721274034,4.91864111328125,6.41293310546875,1.4942919921875,617,817
2017-09-16,355,Klett_Method,far_range,2017-09-16 21:00:00,2017-09-16 22:00:00,2017-09-16 21:29:30,2017-09-16 21:59:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\16\2017_09_16_Sat_TROPOS_18_00_01_2100_2200_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_16_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_16_Haifa_attbsc_355_molecular.nc,6967.444903947805,8.767878721274034,4.91864111328125,6.41293310546875,1.4942919921875,617,817
2017-09-17,355,Klett_Method,far_range,2017-09-17 02:05:00,2017-09-17 03:04:30,2017-09-17 02:05:00,2017-09-17 02:34:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\17\2017_09_17_Sun_TROPOS_00_00_01_0205_0304_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_17_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_17_Haifa_attbsc_355_molecular.nc,6439.807525601279,10.761996060311695,5.52382958984375,6.4652333984375,0.9414038085937501,698,824
2017-09-17,355,Klett_Method,far_range,2017-09-17 02:05:00,2017-09-17 03:04:30,2017-09-17 02:34:30,2017-09-17 03:04:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\17\2017_09_17_Sun_TROPOS_00_00_01_0205_0304_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_17_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_17_Haifa_attbsc_355_molecular.nc,6439.807525601279,10.761996060311695,5.52382958984375,6.4652333984375,0.9414038085937501,698,824
2017-09-17,355,Klett_Method,far_range,2017-09-17 03:05:00,2017-09-17 03:54:30,2017-09-17 03:05:00,2017-09-17 03:34:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\17\2017_09_17_Sun_TROPOS_00_00_01_0305_0354_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_17_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_17_Haifa_attbsc_355_molecular.nc,6528.9346522921915,6.316443950991598,5.41922900390625,6.2336181640625,0.8143891601562501,684,793
2017-09-17,355,Klett_Method,far_range,2017-09-17 04:08:30,2017-09-17 05:17:00,2017-09-17 04:08:30,2017-09-17 04:38:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\17\2017_09_17_Sun_TROPOS_00_00_01_0408_0517_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_17_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_17_Haifa_attbsc_355_molecular.nc,6646.820678101798,8.827656220945215,5.5014150390625005,6.99570703125,1.4942919921875,695,895
2017-09-17,355,Klett_Method,far_range,2017-09-17 04:08:30,2017-09-17 05:17:00,2017-09-17 04:38:00,2017-09-17 05:07:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\17\2017_09_17_Sun_TROPOS_00_00_01_0408_0517_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_17_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_17_Haifa_attbsc_355_molecular.nc,6646.820678101798,8.827656220945215,5.5014150390625005,6.99570703125,1.4942919921875,695,895
2017-09-17,355,Klett_Method,far_range,2017-09-17 06:50:30,2017-09-17 07:50:00,2017-09-17 06:50:30,2017-09-17 07:20:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\17\2017_09_17_Sun_TROPOS_06_00_01_0650_0750_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_17_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_17_Haifa_attbsc_355_molecular.nc,6438.299727427582,7.507509650066306,4.8065693359375,5.6284296875,0.8218603515625,602,712
2017-09-17,355,Klett_Method,far_range,2017-09-17 06:50:30,2017-09-17 07:50:00,2017-09-17 07:20:00,2017-09-17 07:49:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\17\2017_09_17_Sun_TROPOS_06_00_01_0650_0750_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_17_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_17_Haifa_attbsc_355_molecular.nc,6438.299727427582,7.507509650066306,4.8065693359375,5.6284296875,0.8218603515625,602,712
2017-09-17,355,Klett_Method,far_range,2017-09-17 07:50:30,2017-09-17 08:50:00,2017-09-17 07:50:30,2017-09-17 08:20:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\17\2017_09_17_Sun_TROPOS_06_00_01_0750_0850_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_17_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_17_Haifa_attbsc_355_molecular.nc,6367.711175538101,9.315470743013254,4.49276806640625,5.98706005859375,1.4942919921875,560,760
2017-09-17,355,Klett_Method,far_range,2017-09-17 07:50:30,2017-09-17 08:50:00,2017-09-17 08:20:00,2017-09-17 08:49:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\17\2017_09_17_Sun_TROPOS_06_00_01_0750_0850_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_17_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_17_Haifa_attbsc_355_molecular.nc,6367.711175538101,9.315470743013254,4.49276806640625,5.98706005859375,1.4942919921875,560,760
2017-09-17,355,Klett_Method,far_range,2017-09-17 09:50:30,2017-09-17 11:30:00,2017-09-17 09:50:30,2017-09-17 10:20:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\17\2017_09_17_Sun_TROPOS_06_00_01_0950_1130_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_17_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_17_Haifa_attbsc_355_molecular.nc,5545.272089045972,4.705182326131662,4.5077109375,5.68820166015625,1.18049072265625,562,720
2017-09-17,355,Klett_Method,far_range,2017-09-17 09:50:30,2017-09-17 11:30:00,2017-09-17 10:20:00,2017-09-17 10:49:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\17\2017_09_17_Sun_TROPOS_06_00_01_0950_1130_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_17_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_17_Haifa_attbsc_355_molecular.nc,5545.272089045972,4.705182326131662,4.5077109375,5.68820166015625,1.18049072265625,562,720
2017-09-17,355,Klett_Method,far_range,2017-09-17 09:50:30,2017-09-17 11:30:00,2017-09-17 10:49:30,2017-09-17 11:19:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\17\2017_09_17_Sun_TROPOS_06_00_01_0950_1130_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_17_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_17_Haifa_attbsc_355_molecular.nc,5545.272089045972,4.705182326131662,4.5077109375,5.68820166015625,1.18049072265625,562,720
2017-09-17,355,Klett_Method,far_range,2017-09-17 12:00:00,2017-09-17 12:59:30,2017-09-17 12:00:00,2017-09-17 12:29:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\17\2017_09_17_Sun_TROPOS_12_00_01_1200_1259_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_17_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_17_Haifa_attbsc_355_molecular.nc,5563.882811654823,6.905709029013969,3.6709072265625,5.16519921875,1.4942919921875,450,650
2017-09-17,355,Klett_Method,far_range,2017-09-17 12:00:00,2017-09-17 12:59:30,2017-09-17 12:29:30,2017-09-17 12:59:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\17\2017_09_17_Sun_TROPOS_12_00_01_1200_1259_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_17_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_17_Haifa_attbsc_355_molecular.nc,5563.882811654823,6.905709029013969,3.6709072265625,5.16519921875,1.4942919921875,450,650
2017-09-17,355,Klett_Method,far_range,2017-09-17 13:00:00,2017-09-17 13:59:30,2017-09-17 13:00:00,2017-09-17 13:29:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\17\2017_09_17_Sun_TROPOS_12_00_01_1300_1359_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_17_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_17_Haifa_attbsc_355_molecular.nc,6329.873797921068,6.978116516463712,5.5985439453125005,6.4278759765625,0.82933203125,708,819
2017-09-17,355,Klett_Method,far_range,2017-09-17 13:00:00,2017-09-17 13:59:30,2017-09-17 13:29:30,2017-09-17 13:59:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\17\2017_09_17_Sun_TROPOS_12_00_01_1300_1359_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_17_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_17_Haifa_attbsc_355_molecular.nc,6329.873797921068,6.978116516463712,5.5985439453125005,6.4278759765625,0.82933203125,708,819
2017-09-17,355,Klett_Method,far_range,2017-09-17 14:00:00,2017-09-17 15:00:00,2017-09-17 14:00:00,2017-09-17 14:29:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\17\2017_09_17_Sun_TROPOS_12_00_01_1400_1500_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_17_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_17_Haifa_attbsc_355_molecular.nc,6309.432141636682,5.276550710328299,2.95364697265625,4.44793896484375,1.4942919921875,354,554
2017-09-17,355,Klett_Method,far_range,2017-09-17 14:00:00,2017-09-17 15:00:00,2017-09-17 14:29:30,2017-09-17 14:59:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\17\2017_09_17_Sun_TROPOS_12_00_01_1400_1500_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_17_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_17_Haifa_attbsc_355_molecular.nc,6309.432141636682,5.276550710328299,2.95364697265625,4.44793896484375,1.4942919921875,354,554
2017-09-17,355,Klett_Method,far_range,2017-09-17 15:10:00,2017-09-17 16:09:30,2017-09-17 15:10:00,2017-09-17 15:39:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\17\2017_09_17_Sun_TROPOS_12_00_01_1510_1609_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_17_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_17_Haifa_attbsc_355_molecular.nc,6437.926999577822,8.06427662621949,4.530125,6.0244169921875,1.4942919921875,565,765
2017-09-17,355,Klett_Method,far_range,2017-09-17 15:10:00,2017-09-17 16:09:30,2017-09-17 15:39:30,2017-09-17 16:09:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\17\2017_09_17_Sun_TROPOS_12_00_01_1510_1609_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_17_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_17_Haifa_attbsc_355_molecular.nc,6437.926999577822,8.06427662621949,4.530125,6.0244169921875,1.4942919921875,565,765
2017-09-17,355,Klett_Method,far_range,2017-09-17 16:10:00,2017-09-17 17:09:30,2017-09-17 16:10:00,2017-09-17 16:39:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\17\2017_09_17_Sun_TROPOS_12_00_01_1610_1709_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_17_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_17_Haifa_attbsc_355_molecular.nc,6455.921941178698,8.20349398272104,5.91234521484375,7.40663720703125,1.4942919921875,750,950
2017-09-17,355,Klett_Method,far_range,2017-09-17 16:10:00,2017-09-17 17:09:30,2017-09-17 16:39:30,2017-09-17 17:09:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\17\2017_09_17_Sun_TROPOS_12_00_01_1610_1709_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_17_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_17_Haifa_attbsc_355_molecular.nc,6455.921941178698,8.20349398272104,5.91234521484375,7.40663720703125,1.4942919921875,750,950
2017-09-17,355,Klett_Method,far_range,2017-09-17 17:10:00,2017-09-17 17:59:30,2017-09-17 17:10:00,2017-09-17 17:39:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\17\2017_09_17_Sun_TROPOS_12_00_01_1710_1759_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_17_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_17_Haifa_attbsc_355_molecular.nc,5702.496570637879,7.955881139912281,4.4031103515625,5.8974023437500005,1.4942919921875,548,748
2017-09-17,355,Klett_Method,far_range,2017-09-17 18:00:00,2017-09-17 18:59:30,2017-09-17 18:00:00,2017-09-17 18:29:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\17\2017_09_17_Sun_TROPOS_18_00_01_1800_1859_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_17_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_17_Haifa_attbsc_355_molecular.nc,5679.462640607496,4.687893294878823,5.21002783203125,6.7043203125,1.49429248046875,656,856
2017-09-17,355,Klett_Method,far_range,2017-09-17 18:00:00,2017-09-17 18:59:30,2017-09-17 18:29:30,2017-09-17 18:59:00,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\17\2017_09_17_Sun_TROPOS_18_00_01_1800_1859_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_17_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_17_Haifa_attbsc_355_molecular.nc,5679.462640607496,4.687893294878823,5.21002783203125,6.7043203125,1.49429248046875,656,856
2017-09-17,355,Klett_Method,far_range,2017-09-17 19:00:00,2017-09-17 19:59:30,2017-09-17 19:00:00,2017-09-17 19:29:30,H:\data_haifa\DATA FROM TROPOS\data\level1a\PollyXT_TROPOS\2017\09\17\2017_09_17_Sun_TROPOS_18_00_01_1900_1959_profiles.nc,D:\data_haifa\DATA FROM TROPOS\lidar_dataset\2017\09\2017_09_17_Haifa_range_corr_355_lidar.nc,D:\data_haifa\DATA FROM TROPOS\molecular_dataset\2017\09\2017_09_17_Haifa_attbsc_355_molecular.nc,5665.907946205548,3.6993192003379844,4.7692119140625,6.26350390625,1.4942919921875,597,797
